"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.490765538E0,-3.854664862E-1,9.698910713E0,1.165976286E0
6.506787037E0,-3.902548850E-1,9.818621635E0,1.259350061E0
6.522808537E0,-3.878606856E-1,9.871294022E0,1.177947283E0
6.538860553E0,-3.711012602E-1,9.818621635E0,1.146822572E0
6.554882051E0,-2.849099934E-1,9.804255486E0,1.244984865E0
6.570903551E0,-1.747767180E-1,9.727641106E0,1.189918280E0
6.586925049E0,-1.747767180E-1,9.727641106E0,1.197100878E0
6.602977066E0,-2.442085743E-1,9.830592155E0,1.230619669E0
6.618998565E0,-2.059013397E-1,9.840168953E0,1.185129881E0
6.635020064E0,-1.604115069E-1,9.761159897E0,1.173158884E0
6.651041563E0,-1.508347094E-1,9.768342972E0,1.201889277E0
6.667063062E0,-1.795651317E-1,9.758766174E0,1.175553083E0
6.683115078E0,-2.106897533E-1,9.804255486E0,1.182735682E0
6.699136578E0,-2.298433632E-1,9.859322548E0,1.259350061E0
6.715158077E0,-2.035071403E-1,9.856928825E0,1.225831270E0
6.731179576E0,-2.298433632E-1,9.840168953E0,1.230619669E0
6.747231592E0,-2.322375625E-1,9.816226959E0,1.252167463E0
6.763253091E0,-2.298433632E-1,9.811438560E0,1.280897856E0
6.779274590E0,-2.633621991E-1,9.789890289E0,1.259350061E0
6.795326606E0,-3.663128614E-1,9.856928825E0,1.168370485E0
6.811348106E0,-4.237737060E-1,9.746794701E0,1.173158884E0
6.827369604E0,-3.543418646E-1,9.756371498E0,1.199495077E0
6.843391104E0,-3.399766386E-1,9.801861763E0,1.283292055E0
6.859443120E0,-2.609679997E-1,9.782708168E0,1.252167463E0
6.875464618E0,-1.556231081E-1,9.744400978E0,1.187524080E0
6.891486118E0,-8.619125932E-2,9.789890289E0,1.173158884E0
6.907507617E0,-2.633621916E-2,9.830592155E0,1.235408068E0
6.923559634E0,6.943184882E-2,9.792284966E0,1.139639974E0
6.939581132E0,2.394201607E-2,9.801861763E0,1.249773264E0
6.955602632E0,6.464344263E-2,9.809044838E0,1.187524080E0
6.971624130E0,5.506663769E-2,9.785101891E0,1.211466074E0
6.987645630E0,3.112462163E-2,9.849745750E0,1.158793569E0
7.003697646E0,-4.788403399E-3,9.885659218E0,1.137245774E0
7.019719145E0,-3.591302410E-2,9.859322548E0,1.177947283E0
7.035740644E0,-2.154781483E-2,9.785101891E0,1.165976286E0
7.051762143E0,-2.633621916E-2,9.734824181E0,1.132457376E0
7.067783642E0,-9.337386489E-2,9.777919769E0,1.156399369E0
7.083835658E0,-1.484405100E-1,9.799467087E0,1.173158884E0
7.099857157E0,-1.819593310E-1,9.801861763E0,1.170764685E0
7.115878657E0,-1.699883193E-1,9.835380554E0,1.132457376E0
7.131900155E0,-2.106897533E-1,9.859322548E0,1.154005170E0
7.147952171E0,-3.064578176E-1,9.835380554E0,1.091755986E0
7.163973671E0,-3.423708379E-1,9.770736694E0,1.175553083E0
7.179995170E0,-2.418143749E-1,9.775525093E0,1.156399369E0
7.196047187E0,-2.106897533E-1,9.739612579E0,1.120486379E0
7.212068685E0,-2.370259613E-1,9.763554573E0,1.144428372E0
7.228090185E0,-2.609679997E-1,9.818621635E0,1.082179189E0
7.244142201E0,-2.418143749E-1,9.885659218E0,1.089361787E0
7.260163699E0,-2.896983922E-1,9.847352028E0,1.127668977E0
7.276185199E0,-2.729389966E-1,9.720458984E0,1.173158884E0
7.292206697E0,-2.753331959E-1,9.737217903E0,1.122880578E0
7.308258714E0,-3.088520169E-1,9.777919769E0,1.189918280E0
7.324280213E0,-3.303998411E-1,9.825803757E0,1.115697980E0
7.340301712E0,-3.351882398E-1,9.866505623E0,1.163581967E0
7.356323211E0,-2.753331959E-1,9.785101891E0,1.134851575E0
7.372375227E0,-1.915361285E-1,9.765948296E0,1.146822572E0
7.388396727E0,-9.337386489E-2,9.744400978E0,1.079784989E0
7.404418226E0,-9.576806426E-2,9.792284966E0,1.139639974E0
7.420439725E0,-1.651999205E-1,9.801861763E0,1.156399369E0
7.436491741E0,-2.082955539E-1,9.854534149E0,1.127668977E0
7.452513240E0,-1.556231081E-1,9.892841339E0,1.187524080E0
7.468534739E0,-1.723825186E-1,9.883264542E0,1.142034173E0
7.484556238E0,-1.029506698E-1,9.825803757E0,1.036689281E0
7.500577738E0,-1.412578970E-1,9.825803757E0,1.091755986E0
7.516629754E0,-1.173158810E-1,9.773131371E0,1.149216771E0
7.532651252E0,-1.244984865E-1,9.727641106E0,1.127668977E0
7.548672752E0,-1.173158810E-1,9.775525093E0,1.149216771E0
7.564694250E0,-1.628057212E-1,9.823410034E0,1.084573388E0
7.580715750E0,-2.082955539E-1,9.832986832E0,1.101332784E0
7.596767766E0,-2.394201756E-1,9.861717224E0,1.134851575E0
7.612789265E0,-2.729389966E-1,9.873687744E0,1.173158884E0
7.628810764E0,-3.088520169E-1,9.847352028E0,1.165976286E0
7.644832264E0,-3.399766386E-1,9.789890289E0,1.139639974E0
7.660853762E0,-3.208230138E-1,9.794678688E0,1.187524080E0
7.676875262E0,-2.657563984E-1,9.794678688E0,1.223437071E0
7.692896760E0,-1.316810995E-1,9.797073364E0,1.268926859E0
7.708918260E0,-2.633621916E-2,9.751583099E0,1.230619669E0
7.724970276E0,-7.182605099E-3,9.801861763E0,1.089361787E0
7.740991775E0,-3.591302410E-2,9.842563629E0,1.113303781E0
7.757013274E0,2.633621916E-2,9.911994934E0,1.187524080E0
7.773034773E0,6.224924326E-2,9.897629738E0,1.168370485E0
7.789056272E0,9.816227108E-2,9.837775230E0,1.091755986E0
7.805108288E0,8.379705995E-2,9.763554573E0,1.161187768E0
7.821129787E0,5.746084079E-2,9.696516991E0,1.084573388E0
7.837151287E0,6.943184882E-2,9.665391922E0,1.113303781E0
7.853172785E0,4.309562966E-2,9.756371498E0,1.065419793E0
7.869224801E0,-4.788403399E-3,9.895236015E0,1.046266198E0
7.885246301E0,-1.149216816E-1,9.864110947E0,1.086967587E0
7.901267800E0,-1.699883193E-1,9.837775230E0,1.101332784E0
7.917319817E0,-1.939303428E-1,9.856928825E0,1.113303781E0
7.933341315E0,-1.340752989E-1,9.837775230E0,1.063025594E0
7.949362815E0,-1.005564705E-1,9.828198433E0,1.106121182E0
7.965384313E0,-1.723825186E-1,9.830592155E0,1.137245774E0
7.981436329E0,-2.274491638E-1,9.787496567E0,1.122880578E0
7.997457829E0,-2.561795712E-1,9.806650162E0,1.194706678E0
8.013479328E0,-2.753331959E-1,9.801861763E0,1.134851575E0
8.029531344E0,-2.011129409E-1,9.782708168E0,1.063025594E0
8.045552843E0,-1.436520964E-1,9.797073364E0,1.089361787E0
8.061574342E0,-1.556231081E-1,9.837775230E0,1.158793569E0
8.077626358E0,-1.029506698E-1,9.830592155E0,1.216254473E0
8.093647857E0,-4.309562966E-2,9.813833237E0,1.156399369E0
8.109669357E0,-1.915361360E-2,9.821015358E0,1.134851575E0
8.125690856E0,-1.675941236E-2,9.770736694E0,1.144428372E0
8.141742872E0,-6.224924326E-2,9.744400978E0,1.151610970E0
8.157764371E0,-8.858546615E-2,9.756371498E0,1.182735682E0
8.173816387E0,-1.005564705E-1,9.816226959E0,1.161187768E0
8.189837886E0,-4.788403213E-2,9.847352028E0,1.185129881E0
8.205859386E0,5.027823523E-2,9.888052940E0,1.254561663E0
8.221880884E0,3.351882473E-2,9.842563629E0,1.189918280E0
8.237902384E0,-9.576806799E-3,9.835380554E0,1.156399369E0
8.253954400E0,-7.661445439E-2,9.785101891E0,1.221042871E0
8.269975898E0,-1.819593310E-1,9.761159897E0,1.223437071E0
8.285997398E0,-2.154781520E-1,9.753977776E0,1.189918280E0
8.302018897E0,-2.274491638E-1,9.832986832E0,1.273715258E0
8.318070914E0,-2.609679997E-1,9.821015358E0,1.261744261E0
8.334092412E0,-2.418143749E-1,9.780313492E0,1.228225470E0
8.350113912E0,-1.915361285E-1,9.801861763E0,1.216254473E0
8.366135410E0,-1.867477298E-1,9.813833237E0,1.197100878E0
8.382156910E0,-2.130839527E-1,9.768342972E0,1.209071875E0
8.398208926E0,-2.035071403E-1,9.804255486E0,1.233013868E0
8.414230425E0,-2.035071403E-1,9.885659218E0,1.273715258E0
8.430251924E0,-2.106897533E-1,9.873687744E0,1.256955862E0
8.446273423E0,-1.316810995E-1,9.753977776E0,1.216254473E0
8.462294922E0,-1.221042871E-1,9.720458984E0,1.216254473E0
8.478316421E0,-1.029506698E-1,9.737217903E0,1.273715258E0
8.494337920E0,-1.747767180E-1,9.751583099E0,1.132457376E0
8.510359419E0,-2.561795712E-1,9.799467087E0,1.182735682E0
8.526380919E0,-2.370259613E-1,9.799467087E0,1.288080573E0
8.542402417E0,-1.795651317E-1,9.792284966E0,1.276109457E0
8.558454433E0,-1.436520964E-1,9.818621635E0,1.252167463E0
8.574475933E0,-1.244984865E-1,9.765948296E0,1.261744261E0
8.590497431E0,-1.173158810E-1,9.770736694E0,1.225831270E0
8.606518931E0,-1.795651317E-1,9.794678688E0,1.211466074E0
8.622540429E0,-1.340752989E-1,9.789890289E0,1.185129881E0
8.638561929E0,-1.173158810E-1,9.785101891E0,1.280897856E0
8.654583429E0,-9.816227108E-2,9.770736694E0,1.237802267E0
8.670604927E0,-1.077390760E-1,9.801861763E0,1.237802267E0
8.686656943E0,-1.508347094E-1,9.830592155E0,1.139639974E0
8.702678443E0,-1.197100878E-1,9.840168953E0,1.199495077E0
8.718699941E0,-1.532289088E-1,9.840168953E0,1.189918280E0
8.734721441E0,-1.867477298E-1,9.852140427E0,1.149216771E0
8.750742940E0,-1.939303428E-1,9.832986832E0,1.108515382E0
8.766794956E0,-2.130839527E-1,9.789890289E0,1.154005170E0
8.782816455E0,-2.298433632E-1,9.806650162E0,1.168370485E0
8.798837954E0,-2.609679997E-1,9.844957352E0,1.127668977E0
8.814859453E0,-2.418143749E-1,9.799467087E0,1.158793569E0
8.830911470E0,-1.747767180E-1,9.753977776E0,1.192312479E0
8.846932968E0,-1.149216816E-1,9.768342972E0,1.137245774E0
8.862954468E0,-8.140286058E-2,9.821015358E0,1.151610970E0
8.878975966E0,-1.101332754E-1,9.837775230E0,1.115697980E0
8.894997466E0,-9.576806426E-2,9.823410034E0,1.108515382E0
8.911018965E0,-7.422025502E-2,9.782708168E0,1.067813993E0
8.927070981E0,-3.351882473E-2,9.811438560E0,1.118092179E0
8.943092480E0,9.576806799E-3,9.830592155E0,1.127668977E0
8.959113980E0,0.000000000E0,9.801861763E0,1.012747288E0
8.975135478E0,-5.027823523E-2,9.840168953E0,1.031900883E0
8.991156978E0,-3.830722719E-2,9.818621635E0,1.051054597E0
9.007208994E0,-2.394201607E-2,9.787496567E0,1.065419793E0
9.023230492E0,-1.197100803E-2,9.777919769E0,1.096544385E0
9.039251992E0,-5.267243832E-2,9.794678688E0,1.051054597E0
9.055273491E0,-9.576806426E-2,9.852140427E0,1.027112484E0
9.071325507E0,-8.858546615E-2,9.866505623E0,1.086967587E0
9.087255455E0,-1.125274822E-1,9.859322548E0,1.108515382E0
9.103276954E0,-1.197100878E-1,9.840168953E0,1.041477680E0
9.119298453E0,-6.703764945E-2,9.787496567E0,1.055842996E0
9.135319952E0,-5.985504389E-2,9.811438560E0,1.077390790E0
9.151371968E0,-1.675941236E-2,9.811438560E0,1.091755986E0
9.167393467E0,-7.661445439E-2,9.763554573E0,1.094150186E0
9.183414967E0,-7.182604820E-2,9.765948296E0,1.134851575E0
9.199466983E0,-9.337386489E-2,9.801861763E0,1.067813993E0
9.215488481E0,-1.005564705E-1,9.837775230E0,1.024718285E0
9.231509981E0,-1.268926859E-1,9.878476143E0,1.110909581E0
9.247439929E0,-1.292868853E-1,9.864110947E0,1.074996591E0
9.263491945E0,-6.224924326E-2,9.825803757E0,1.103726983E0
9.279513443E0,-4.309562966E-2,9.811438560E0,1.158793569E0
9.295534943E0,-8.140286058E-2,9.809044838E0,1.120486379E0
9.311556441E0,-7.422025502E-2,9.789890289E0,1.118092179E0
9.327608458E0,-5.985504389E-2,9.801861763E0,1.146822572E0
9.343629957E0,-1.077390760E-1,9.835380554E0,1.091755986E0
9.359651457E0,-1.197100878E-1,9.828198433E0,1.118092179E0
9.375672955E0,-1.316810995E-1,9.821015358E0,1.082179189E0
9.391694455E0,-1.149216816E-1,9.840168953E0,1.175553083E0
9.407715953E0,-1.268926859E-1,9.799467087E0,1.118092179E0
9.423737453E0,-1.388636976E-1,9.806650162E0,1.096544385E0
9.439789469E0,-1.532289088E-1,9.804255486E0,1.091755986E0
9.455810968E0,-1.364694983E-1,9.818621635E0,1.189918280E0
9.471832467E0,-1.436520964E-1,9.804255486E0,1.175553083E0
9.487853966E0,-1.005564705E-1,9.804255486E0,1.113303781E0
9.503875465E0,-9.576806426E-2,9.804255486E0,1.110909581E0
9.519896964E0,-9.576806426E-2,9.840168953E0,1.086967587E0
9.535948980E0,-1.292868853E-1,9.835380554E0,1.120486379E0
9.551970480E0,-1.436520964E-1,9.792284966E0,1.173158884E0
9.567991978E0,-1.292868853E-1,9.792284966E0,1.132457376E0
9.584013478E0,-1.053448766E-1,9.804255486E0,1.122880578E0
9.600065494E0,-7.900865376E-2,9.835380554E0,1.048660398E0
9.616086993E0,-1.005564705E-1,9.852140427E0,1.067813993E0
9.632108492E0,-1.005564705E-1,9.840168953E0,1.101332784E0
9.648129992E0,-1.149216816E-1,9.777919769E0,1.127668977E0
9.664151490E0,-1.053448766E-1,9.785101891E0,1.084573388E0
9.680172990E0,-9.097966552E-2,9.770736694E0,1.206677675E0
9.696194488E0,-8.619125932E-2,9.770736694E0,1.154005170E0
9.712215988E0,-1.244984865E-1,9.801861763E0,1.115697980E0
9.728145935E0,-1.628057212E-1,9.856928825E0,1.106121182E0
9.744197951E0,-1.484405100E-1,9.844957352E0,1.101332784E0
9.760249968E0,-1.651999205E-1,9.813833237E0,1.106121182E0
9.776271467E0,-1.580173075E-1,9.777919769E0,1.120486379E0
9.792292966E0,-1.460463107E-1,9.787496567E0,1.113303781E0
9.808314465E0,-1.556231081E-1,9.811438560E0,1.074996591E0
9.824335964E0,-1.292868853E-1,9.794678688E0,1.063025594E0
9.840357463E0,-8.858546615E-2,9.818621635E0,1.072602391E0
9.856378962E0,-9.816227108E-2,9.821015358E0,1.070208192E0
9.872400461E0,-1.388636976E-1,9.823410034E0,1.098938584E0
9.888421961E0,-1.173158810E-1,9.825803757E0,1.098938584E0
9.904443459E0,-1.436520964E-1,9.818621635E0,1.039083481E0
9.920495475E0,-1.268926859E-1,9.842563629E0,1.065419793E0
9.936516975E0,-1.412578970E-1,9.804255486E0,1.058237195E0
9.952538473E0,-1.340752989E-1,9.787496567E0,1.070208192E0
9.968559973E0,-1.268926859E-1,9.840168953E0,1.084573388E0
9.984581471E0,-1.484405100E-1,9.835380554E0,1.084573388E0
1.000060297E1,-1.532289088E-1,9.816226959E0,1.091755986E0
1.001662447E1,-1.651999205E-1,9.823410034E0,1.065419793E0
1.003264597E1,-1.388636976E-1,9.840168953E0,1.118092179E0
1.004869798E1,-1.268926859E-1,9.840168953E0,1.101332784E0
1.006471949E1,-1.125274822E-1,9.813833237E0,1.063025594E0
1.008074098E1,-1.532289088E-1,9.806650162E0,1.125274777E0
1.009676248E1,-1.675941199E-1,9.782708168E0,1.120486379E0
1.011278398E1,-1.580173075E-1,9.770736694E0,1.132457376E0
1.012880548E1,-1.268926859E-1,9.777919769E0,1.168370485E0
1.014482698E1,-1.101332754E-1,9.806650162E0,1.115697980E0
1.016087900E1,-1.580173075E-1,9.830592155E0,1.113303781E0
1.017690050E1,-1.771709323E-1,9.840168953E0,1.122880578E0
1.019292199E1,-1.412578970E-1,9.830592155E0,1.113303781E0
1.020894349E1,-1.388636976E-1,9.828198433E0,1.098938584E0
1.022496499E1,-1.053448766E-1,9.823410034E0,1.103726983E0
1.024098649E1,-7.661445439E-2,9.844957352E0,1.072602391E0
1.025703851E1,-2.873042040E-2,9.856928825E0,1.072602391E0
1.027306001E1,-7.182605099E-3,9.821015358E0,1.055842996E0
1.028908151E1,1.436521020E-2,9.801861763E0,9.672574997E-1
1.030510300E1,-4.788403399E-3,9.792284966E0,9.337386489E-1
1.032112450E1,9.576806799E-3,9.792284966E0,9.433154464E-1
1.033714600E1,1.197100803E-2,9.832986832E0,9.504981041E-1
1.035316750E1,2.394201700E-3,9.849745750E0,9.864110947E-1
1.036921952E1,5.506663769E-2,9.856928825E0,9.409212470E-1
1.038524102E1,5.985504389E-2,9.861717224E0,9.409212470E-1
1.040126252E1,-1.436521020E-2,9.818621635E0,9.744400978E-1
1.041728402E1,-2.633621916E-2,9.797073364E0,9.433154464E-1
1.043330552E1,-2.633621916E-2,9.818621635E0,9.792284966E-1
1.044932701E1,-9.576806426E-2,9.844957352E0,9.911994934E-1
1.046534851E1,-1.221042871E-1,9.859322548E0,1.005564690E0
1.048137001E1,-1.029506698E-1,9.825803757E0,1.027112484E0
1.049739151E1,-1.005564705E-1,9.789890289E0,1.086967587E0
1.051341301E1,-1.077390760E-1,9.797073364E0,1.067813993E0
1.052943451E1,-1.556231081E-1,9.825803757E0,1.039083481E0
1.054545601E1,-2.130839527E-1,9.825803757E0,1.072602391E0
1.056150802E1,-1.867477298E-1,9.854534149E0,1.084573388E0
1.057752952E1,-1.316810995E-1,9.847352028E0,1.063025594E0
1.059355102E1,-9.097966552E-2,9.852140427E0,1.046266198E0
1.060957252E1,-1.101332754E-1,9.804255486E0,1.024718285E0
1.062559402E1,-9.097966552E-2,9.799467087E0,1.072602391E0
1.064161552E1,-8.619125932E-2,9.801861763E0,1.084573388E0
1.065763702E1,-3.351882473E-2,9.806650162E0,1.079784989E0
1.067365852E1,-2.394201607E-2,9.821015358E0,1.051054597E0
1.068971054E1,-4.070143029E-2,9.837775230E0,1.041477680E0
1.070573203E1,-6.703764945E-2,9.806650162E0,1.041477680E0
1.072175353E1,-6.703764945E-2,9.813833237E0,1.094150186E0
1.073777503E1,-9.097966552E-2,9.835380554E0,1.079784989E0
1.075379653E1,-8.140286058E-2,9.828198433E0,1.051054597E0
1.076981803E1,-8.140286058E-2,9.832986832E0,1.051054597E0
1.078583953E1,-8.379705995E-2,9.804255486E0,1.065419793E0
1.080186103E1,-7.422025502E-2,9.813833237E0,1.072602391E0
1.081788253E1,-6.703764945E-2,9.847352028E0,1.074996591E0
1.083390403E1,-1.125274822E-1,9.832986832E0,1.058237195E0
1.084992553E1,-1.628057212E-1,9.818621635E0,1.101332784E0
1.086594702E1,-1.556231081E-1,9.818621635E0,1.039083481E0
1.088196852E1,-1.292868853E-1,9.797073364E0,1.067813993E0
1.089799002E1,-1.077390760E-1,9.801861763E0,1.086967587E0
1.091401152E1,-9.097966552E-2,9.823410034E0,1.070208192E0
1.093006354E1,-7.900865376E-2,9.854534149E0,1.091755986E0
1.094608504E1,-7.422025502E-2,9.842563629E0,1.086967587E0
1.096210654E1,-4.070143029E-2,9.806650162E0,1.077390790E0
1.097812803E1,-4.788403213E-2,9.816226959E0,1.074996591E0
1.099414953E1,-8.140286058E-2,9.809044838E0,1.091755986E0
1.101017103E1,-2.394201607E-2,9.801861763E0,1.067813993E0
1.102619253E1,2.154781483E-2,9.825803757E0,1.048660398E0
1.104224455E1,5.027823523E-2,9.813833237E0,1.010353088E0
1.105826605E1,1.197100803E-2,9.837775230E0,1.067813993E0
1.107428755E1,-1.197100803E-2,9.840168953E0,1.089361787E0
1.109030905E1,1.197100803E-2,9.818621635E0,1.065419793E0
1.110633054E1,-2.154781483E-2,9.832986832E0,1.036689281E0
1.112238256E1,-1.436521020E-2,9.809044838E0,1.063025594E0
1.113840406E1,-1.436521020E-2,9.830592155E0,1.051054597E0
1.115442556E1,-9.576806799E-3,9.830592155E0,1.094150186E0
1.117044706E1,0.000000000E0,9.832986832E0,1.106121182E0
1.118646856E1,-3.591302410E-2,9.801861763E0,1.118092179E0
1.120249006E1,-6.464344263E-2,9.797073364E0,1.077390790E0
1.121851156E1,-8.140286058E-2,9.816226959E0,1.096544385E0
1.123453306E1,-5.506663769E-2,9.806650162E0,1.094150186E0
1.125055455E1,1.197100803E-2,9.811438560E0,1.103726983E0
1.126660657E1,4.788403213E-2,9.823410034E0,1.065419793E0
1.128262807E1,3.112462163E-2,9.837775230E0,1.039083481E0
1.129864957E1,-1.915361360E-2,9.844957352E0,1.084573388E0
1.131467107E1,-6.224924326E-2,9.828198433E0,1.072602391E0
1.133069257E1,-3.830722719E-2,9.809044838E0,1.082179189E0
1.134671406E1,4.788403399E-3,9.828198433E0,1.067813993E0
1.136273556E1,2.633621916E-2,9.794678688E0,1.065419793E0
1.137875706E1,2.394201607E-2,9.797073364E0,1.103726983E0
1.139480908E1,-1.436521020E-2,9.792284966E0,1.103726983E0
1.141083058E1,-1.197100803E-2,9.816226959E0,1.058237195E0
1.142688260E1,-2.154781483E-2,9.840168953E0,1.015141487E0
1.144290409E1,-3.351882473E-2,9.861717224E0,1.060631394E0
1.145892559E1,-6.703764945E-2,9.835380554E0,1.094150186E0
1.147494709E1,-8.858546615E-2,9.789890289E0,1.067813993E0
1.149096859E1,-4.309562966E-2,9.792284966E0,1.077390790E0
1.150699009E1,-6.464344263E-2,9.794678688E0,1.089361787E0
1.152304211E1,-1.101332754E-1,9.770736694E0,1.189918280E0
1.153906361E1,-1.316810995E-1,9.780313492E0,1.072602391E0
1.155508510E1,-1.125274822E-1,9.842563629E0,1.103726983E0
1.157110660E1,-1.556231081E-1,9.897629738E0,1.034295082E0
1.158712810E1,-1.628057212E-1,9.871294022E0,1.091755986E0
1.160314960E1,-1.556231081E-1,9.837775230E0,1.094150186E0
1.161917110E1,-1.412578970E-1,9.801861763E0,1.110909581E0
1.163519260E1,-1.268926859E-1,9.789890289E0,1.096544385E0
1.165121410E1,-1.005564705E-1,9.777919769E0,1.065419793E0
1.166723560E1,-7.422025502E-2,9.794678688E0,1.089361787E0
1.168325710E1,-1.244984865E-1,9.847352028E0,1.065419793E0
1.169927860E1,-1.484405100E-1,9.804255486E0,1.063025594E0
1.171530010E1,-1.340752989E-1,9.811438560E0,1.089361787E0
1.173135211E1,-6.943184882E-2,9.847352028E0,1.074996591E0
1.174737361E1,-1.915361360E-2,9.811438560E0,1.077390790E0
1.176339511E1,-2.154781483E-2,9.813833237E0,1.060631394E0
1.177941661E1,-4.788403399E-3,9.837775230E0,1.065419793E0
1.179543811E1,0.000000000E0,9.864110947E0,1.029506683E0
1.181145961E1,-1.675941236E-2,9.823410034E0,1.015141487E0
1.182748111E1,-3.591302410E-2,9.828198433E0,1.060631394E0
1.184350261E1,-3.830722719E-2,9.821015358E0,1.067813993E0
1.185952410E1,-4.070143029E-2,9.835380554E0,1.058237195E0
1.187554560E1,-2.633621916E-2,9.828198433E0,1.058237195E0
1.189156710E1,-2.394201700E-3,9.806650162E0,1.043871999E0
1.190758860E1,-1.436521020E-2,9.782708168E0,1.036689281E0
1.192361010E1,-3.351882473E-2,9.809044838E0,1.015141487E0
1.193963160E1,-3.591302410E-2,9.847352028E0,1.060631394E0
1.195568362E1,-3.830722719E-2,9.868899345E0,1.079784989E0
1.197170512E1,-3.112462163E-2,9.844957352E0,1.041477680E0
1.198772661E1,-2.873042040E-2,9.852140427E0,1.036689281E0
1.200374811E1,-4.548983276E-2,9.797073364E0,1.053448796E0
1.201976961E1,2.394201700E-3,9.785101891E0,1.072602391E0
1.203579111E1,2.633621916E-2,9.835380554E0,1.072602391E0
1.205181261E1,4.788403399E-3,9.844957352E0,1.063025594E0
1.206783411E1,-3.591302410E-2,9.813833237E0,1.067813993E0
1.208385561E1,-3.830722719E-2,9.801861763E0,1.089361787E0
1.209987711E1,-4.070143029E-2,9.789890289E0,1.063025594E0
1.211592912E1,-3.351882473E-2,9.828198433E0,1.048660398E0
1.213195062E1,-5.985504389E-2,9.847352028E0,1.043871999E0
1.214797212E1,-6.464344263E-2,9.847352028E0,1.063025594E0
1.216399362E1,-1.125274822E-1,9.823410034E0,1.094150186E0
1.218001512E1,-8.379705995E-2,9.821015358E0,1.096544385E0
1.219603662E1,-7.182604820E-2,9.806650162E0,1.074996591E0
1.221208864E1,-6.703764945E-2,9.811438560E0,1.022324085E0
1.222811013E1,-4.309562966E-2,9.816226959E0,1.041477680E0
1.224413163E1,-5.506663769E-2,9.825803757E0,1.065419793E0
1.226015313E1,-2.633621916E-2,9.842563629E0,1.031900883E0
1.227617463E1,-2.633621916E-2,9.825803757E0,1.067813993E0
1.229219613E1,-3.591302410E-2,9.828198433E0,1.074996591E0
1.230821763E1,-7.182604820E-2,9.825803757E0,1.067813993E0
1.232423913E1,-9.576806426E-2,9.804255486E0,1.110909581E0
1.234026063E1,-8.140286058E-2,9.806650162E0,1.048660398E0
1.235631264E1,-6.464344263E-2,9.816226959E0,1.043871999E0
1.237233414E1,-7.182604820E-2,9.828198433E0,1.060631394E0
1.238835564E1,-5.267243832E-2,9.825803757E0,1.041477680E0
1.240437714E1,-3.112462163E-2,9.835380554E0,1.039083481E0
1.242039864E1,-1.915361360E-2,9.873687744E0,1.024718285E0
