"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.716958602E0,-1.406979680E0,9.587442398E0,7.166503668E-1
6.733625268E0,-1.426122308E0,9.606584549E0,6.975077987E-1
6.750291934E0,-1.512263894E0,9.687342644E0,6.299105883E-1
6.766958600E0,-1.488335729E0,9.759127617E0,6.203392744E-1
6.783625266E0,-1.545165181E0,9.687342644E0,5.718846321E-1
6.800291932E0,-1.588834286E0,9.610772133E0,6.149554253E-1
6.816958598E0,-1.579262972E0,9.629914284E0,5.814558864E-1
6.833625264E0,-1.564906001E0,9.682557106E0,5.814558864E-1
6.850291930E0,-1.599003673E0,9.763314247E0,6.191428304E-1
6.866958596E0,-1.546361685E0,9.783055305E0,6.580262184E-1
6.883625262E0,-1.469193101E0,9.682557106E0,6.777670383E-1
6.900291928E0,-1.440479279E0,9.582656860E0,7.214360237E-1
6.916958594E0,-1.378265858E0,9.583254814E0,7.453642488E-1
6.933625260E0,-1.306481123E0,9.650253296E0,7.698906660E-1
6.950291926E0,-1.267597795E0,9.678967476E0,7.465606928E-1
6.966958592E0,-1.305882931E0,9.616754532E0,7.507480979E-1
6.983625258E0,-1.281954765E0,9.635896683E0,7.465606928E-1
7.000291924E0,-1.210170031E0,9.655039787E0,7.615157962E-1
7.016958590E0,-1.205384374E0,9.660423279E0,7.758727670E-1
7.033625256E0,-1.214955688E0,9.659825325E0,7.710871100E-1
7.050291922E0,-1.262812138E0,9.659825325E0,7.274180651E-1
7.066958588E0,-1.277767301E0,9.645467758E0,7.944171429E-1
7.083625254E0,-1.268794179E0,9.622138023E0,9.326026440E-1
7.100291920E0,-1.142572761E0,9.674779892E0,7.286145091E-1
7.116958586E0,-1.186241865E0,9.593423843E0,8.524430394E-1
7.133625252E0,-1.167697430E0,9.622138023E0,8.811569214E-1
7.150291918E0,-1.054636598E0,9.635896683E0,5.808576941E-1
7.166958584E0,-1.069591761E0,9.626325607E0,6.191428304E-1
7.183625250E0,-1.074975610E0,9.712467194E0,6.717849374E-1
7.200291916E0,-1.209571838E0,9.769894600E0,6.897311211E-1
7.216958582E0,-1.252642632E0,9.778867722E0,6.269195080E-1
7.233625248E0,-1.342971683E0,9.735198975E0,4.971089065E-1
7.250291914E0,-1.433898926E0,9.716055870E0,4.438686073E-1
7.266958580E0,-1.405783296E0,9.783055305E0,4.875376225E-1
7.283625246E0,-1.304686546E0,9.811769485E0,4.737788737E-1
7.300291912E0,-1.310070395E0,9.816555023E0,5.359922647E-1
7.316958578E0,-1.328614831E0,9.763913155E0,4.977070987E-1
7.333625244E0,-1.323829174E0,9.744770050E0,5.168496966E-1
7.350291910E0,-1.271785259E0,9.726225853E0,5.886343718E-1
7.366958576E0,-1.204187989E0,9.678967476E0,6.035895348E-1
7.383625242E0,-1.112662554E0,9.640682220E0,6.233302951E-1
7.400291908E0,-1.074377418E0,9.655637741E0,6.430711150E-1
7.416958574E0,-1.060618639E0,9.674779892E0,6.909275651E-1
7.433625240E0,-9.930213690E-1,9.693922997E0,6.388836503E-1
7.450291906E0,-9.930213690E-1,9.717850685E0,6.484549642E-1
7.466958572E0,-1.083948612E0,9.722038269E0,6.287141442E-1
7.483625238E0,-1.103091240E0,9.693324089E0,6.095715761E-1
7.500291904E0,-1.170090318E0,9.655039787E0,5.324030519E-1
7.516958570E0,-1.232303619E0,9.668798447E0,5.222335458E-1
7.533625236E0,-1.233500123E0,9.759725571E0,6.035895348E-1
7.550291902E0,-1.219143152E0,9.750154495E0,6.275177598E-1
7.566958568E0,-1.208973646E0,9.687940598E0,5.796613097E-1
7.583625234E0,-1.088136077E0,9.664610863E0,5.425725579E-1
7.600291900E0,-1.069591761E0,9.736394882E0,5.617151260E-1
7.616958566E0,-1.045065284E0,9.765109062E0,5.192425251E-1
7.633625232E0,-1.093519926E0,9.760323524E0,5.760720372E-1
7.650291898E0,-1.141974568E0,9.726823807E0,6.041877270E-1
7.666958564E0,-1.185045362E0,9.683753014E0,5.994020700E-1
7.683625230E0,-1.228714466E0,9.693324089E0,6.370890141E-1
7.700291896E0,-1.261615753E0,9.592227936E0,5.653043389E-1
7.716958562E0,-1.232901812E0,9.683155060E0,5.653043389E-1
7.733625228E0,-1.093519926E0,9.846465111E0,5.712863803E-1
7.750291894E0,-1.079162955E0,9.774680138E0,5.377869010E-1
7.766958560E0,-1.107876897E0,9.655039787E0,5.665007830E-1
7.783625226E0,-1.079162955E0,9.655637741E0,6.430711150E-1
7.800291892E0,-1.040279627E0,9.669396400E0,5.431707501E-1
7.816958558E0,-1.040279627E0,9.722038269E0,5.288137794E-1
7.833625224E0,-1.069591761E0,9.774680138E0,5.473581553E-1
7.850291890E0,-1.165304661E0,9.726225853E0,5.180460811E-1
7.866958556E0,-1.222732425E0,9.687940598E0,5.365904570E-1
7.883625222E0,-1.295115232E0,9.697511673E0,5.455635786E-1
7.900291888E0,-1.333400369E0,9.625128746E0,4.833501875E-1
7.916958554E0,-1.342373490E0,9.591629982E0,4.683950245E-1
7.933625220E0,-1.376471281E0,9.711270332E0,4.444667995E-1
7.950291886E0,-1.386042476E0,9.783055305E0,4.444667995E-1
7.966958552E0,-1.462612867E0,9.705886841E0,4.007977843E-1
7.983625218E0,-1.601994753E0,9.681958199E0,4.426721931E-1
8.000291884E0,-1.597209096E0,9.686744690E0,4.283152521E-1
8.016958550E0,-1.539781332E0,9.748957634E0,4.432703853E-1
8.033625216E0,-1.467996716E0,9.739386559E0,4.773681164E-1
8.050291882E0,-1.429711580E0,9.592227936E0,5.730810165E-1
8.066958548E0,-1.314257860E0,9.611370087E0,5.264210105E-1
8.083625214E0,-1.266999602E0,9.769296646E0,5.838487148E-1
8.100291880E0,-1.275972724E0,9.735796928E0,5.216353536E-1
8.116958546E0,-1.357328653E0,9.615557671E0,4.923232496E-1
8.133625212E0,-1.381256819E0,9.597013474E0,5.497509837E-1
8.150291878E0,-1.366899967E0,9.620942116E0,5.306084156E-1
8.166958544E0,-1.458425403E0,9.701699257E0,5.204389095E-1
8.183625210E0,-1.467996716E0,9.759127617E0,5.300102234E-1
8.200291876E0,-1.520638824E0,9.725028992E0,4.576273263E-1
8.216958542E0,-1.558923960E0,9.643673897E0,5.000999570E-1
8.233625208E0,-1.554138303E0,9.648459435E0,4.959124923E-1
8.250291874E0,-1.583450437E0,9.634101868E0,5.192425251E-1
8.266958540E0,-1.564307809E0,9.681958199E0,5.383850932E-1
8.283625206E0,-1.574477315E0,9.705886841E0,5.718846321E-1
8.300291872E0,-1.651047587E0,9.681958199E0,5.377869010E-1
8.316958538E0,-1.708475351E0,9.614959717E0,5.036891699E-1
8.333625204E0,-1.646261930E0,9.696315765E0,5.473581553E-1
8.350291870E0,-1.579262972E0,9.729815483E0,5.479564071E-1
8.366958536E0,-1.603191137E0,9.662816048E0,5.670989752E-1
8.383625202E0,-1.622333765E0,9.595816612E0,5.808576941E-1
8.400291868E0,-1.645663738E0,9.567103386E0,5.473581553E-1
8.416958534E0,-1.636092424E0,9.648459435E0,5.042873621E-1
8.433625200E0,-1.704287887E0,9.638887405E0,5.898307562E-1
8.450291866E0,-1.765304923E0,9.647860527E0,4.319044948E-1
8.466958532E0,-1.760519266E0,9.647860527E0,3.792623878E-1
8.483625198E0,-1.683350682E0,9.614361763E0,4.133601189E-1
8.500291864E0,-1.659422517E0,9.619147301E0,4.133601189E-1
8.516958530E0,-1.607976794E0,9.643673897E0,5.527420044E-1
8.533625196E0,-1.602592945E0,9.634101868E0,5.000999570E-1
8.550291862E0,-1.626521230E0,9.686744690E0,4.851447940E-1
8.566958528E0,-1.722832322E0,9.729216576E0,5.036891699E-1
8.583625194E0,-1.688734531E0,9.662816048E0,4.803591371E-1
8.600291860E0,-1.665404558E0,9.528818130E0,5.665007830E-1
8.616958526E0,-1.719243050E0,9.772886276E0,6.329016089E-1
8.633625192E0,-1.666002750E0,9.787242889E0,6.137589812E-1
8.650291858E0,-1.463809252E0,9.597013474E0,6.203392744E-1
8.666958524E0,-1.377069473E0,9.486943245E0,6.550351977E-1
8.683625190E0,-1.295713425E0,9.559326172E0,7.082754970E-1
8.700291856E0,-1.238285661E0,9.698110580E0,6.418746710E-1
8.716958522E0,-1.233500123E0,9.712467194E0,6.801598072E-1
8.733625188E0,-1.258026481E0,9.717252731E0,7.704889178E-1
8.750291854E0,-1.368096352E0,9.621540070E0,7.220342159E-1
8.766958520E0,-1.387238979E0,9.597013474E0,6.927221417E-1
8.783625186E0,-1.329811215E0,9.678369522E0,6.646065116E-1
8.800291852E0,-1.339382529E0,9.721440315E0,6.837490797E-1
8.816958518E0,-1.335195065E0,9.735796928E0,7.363911867E-1
8.833625184E0,-1.305284739E0,9.687940598E0,6.604190469E-1
8.850291850E0,-1.272383451E0,9.726823807E0,6.795616150E-1
8.866958516E0,-1.229312658E0,9.693324089E0,7.280163169E-1
8.883625182E0,-1.286740422E0,9.607182503E0,7.561319470E-1
8.900291848E0,-1.301097274E0,9.626325607E0,7.794619799E-1
8.916958514E0,-1.296311617E0,9.731609344E0,7.274180651E-1
8.933625180E0,-1.348953724E0,9.626325607E0,7.172485590E-1
8.950291846E0,-1.392024517E0,9.592227936E0,6.592226624E-1
8.966958512E0,-1.334596872E0,9.693324089E0,7.316055298E-1
8.983625178E0,-1.306481123E0,9.731609344E0,7.507480979E-1
9.000291844E0,-1.315454245E0,9.678967476E0,6.789634228E-1
9.016958510E0,-1.411765337E0,9.649655342E0,6.975077987E-1
9.033625176E0,-1.464407444E0,9.683155060E0,6.634100676E-1
9.050291842E0,-1.383051515E0,9.726225853E0,6.879364848E-1
9.066958508E0,-1.387238979E0,9.697511673E0,6.687939167E-1
9.083625174E0,-1.483550072E0,9.630513191E0,6.969096065E-1
9.100291840E0,-1.473978758E0,9.611370087E0,6.586244106E-1
9.116958506E0,-1.435693622E0,9.668798447E0,6.640082598E-1
9.133625172E0,-1.406381488E0,9.692726135E0,6.879364848E-1
9.150291838E0,-1.310668588E0,9.707681656E0,7.178468108E-1
9.166958504E0,-1.320838094E0,9.678967476E0,7.746763229E-1
9.183625170E0,-1.272383451E0,9.655039787E0,7.417750359E-1
9.200291836E0,-1.233500123E0,9.678967476E0,7.040880919E-1
9.216958502E0,-1.180858016E0,9.745966911E0,6.993024349E-1
9.233625168E0,-1.181456208E0,9.693324089E0,7.471588850E-1
9.250291834E0,-1.185643673E0,9.645467758E0,7.328019142E-1
9.266958500E0,-1.209571838E0,9.559326172E0,7.136593461E-1
9.283625166E0,-1.243071318E0,9.640682220E0,6.897311211E-1
9.300291832E0,-1.368096352E0,9.702297211E0,6.598208547E-1
9.316958498E0,-1.459621787E0,9.673583984E0,6.729813814E-1
9.333625164E0,-1.512263894E0,9.640084267E0,6.729813814E-1
9.350291830E0,-1.574477315E0,9.591629982E0,6.723831892E-1
9.366958496E0,-1.631905079E0,9.601201057E0,6.191428304E-1
9.383625162E0,-1.593619823E0,9.716055870E0,6.149554253E-1
9.400291828E0,-1.584646821E0,9.730413437E0,6.580262184E-1
9.416958494E0,-1.618146300E0,9.668199539E0,6.669993401E-1
9.433625160E0,-1.676172256E0,9.644271851E0,6.903293133E-1
9.450291826E0,-1.714457393E0,9.601201057E0,6.807580590E-1
9.466958492E0,-1.680359721E0,9.562915802E0,6.329016089E-1
9.483625158E0,-1.632503271E0,9.677172661E0,6.239284873E-1
9.500291824E0,-1.536790371E0,9.797411919E0,6.532405615E-1
9.516958490E0,-1.541576028E0,9.711270332E0,6.723831892E-1
9.533625156E0,-1.603191137E0,9.519845009E0,6.861419082E-1
9.550291822E0,-1.570289850E0,9.525228500E0,7.298108935E-1
9.566958488E0,-1.497906923E0,9.649655342E0,6.873382926E-1
9.583625154E0,-1.502692580E0,9.744770050E0,6.251249313E-1
9.600291820E0,-1.488335729E0,9.739984512E0,6.490531564E-1
9.616958486E0,-1.469193101E0,9.644869804E0,6.681957245E-1
9.633625152E0,-1.401595831E0,9.625727654E0,6.735795736E-1
9.650291818E0,-1.372882009E0,9.707083702E0,6.358926296E-1
9.666958484E0,-1.406381488E0,9.673583984E0,6.544370055E-1
9.683625150E0,-1.444666624E0,9.640084267E0,6.161518097E-1
9.700291816E0,-1.492523074E0,9.620343208E0,6.442674994E-1
9.716958482E0,-1.420738459E0,9.635298729E0,6.879364848E-1
9.733625148E0,-1.406381488E0,9.668798447E0,6.927221417E-1
9.750291814E0,-1.325025558E0,9.759725571E0,6.412764788E-1
9.766958480E0,-1.382453322E0,9.673583984E0,6.406782866E-1
9.783625146E0,-1.420738459E0,9.654440880E0,6.352944374E-1
9.800291812E0,-1.415952802E0,9.678369522E0,6.687939167E-1
9.816958478E0,-1.382453322E0,9.630513191E0,6.741777658E-1
9.833625144E0,-1.382453322E0,9.625727654E0,6.502495408E-1
9.850291810E0,-1.482951880E0,9.592227936E0,6.299105883E-1
9.866958476E0,-1.517049551E0,9.610772133E0,6.299105883E-1
9.883625142E0,-1.526022673E0,9.711270332E0,5.724828243E-1
9.900291808E0,-1.497308731E0,9.763913155E0,5.676971674E-1
9.916958474E0,-1.593021631E0,9.605388641E0,5.527420044E-1
9.933625140E0,-1.627119422E0,9.534201622E0,5.952146053E-1
9.950291806E0,-1.511067510E0,9.577272415E0,5.533402562E-1
9.966958472E0,-1.347757339E0,9.659226418E0,5.449653864E-1
9.983625138E0,-1.219143152E0,9.778867722E0,6.227321029E-1
1.000029180E1,-1.243071318E0,9.712467194E0,6.370890141E-1
1.001695847E1,-1.281954765E0,9.650253296E0,7.561319470E-1
1.003362514E1,-1.160519004E0,9.683753014E0,5.850451589E-1
1.005029180E1,-1.107876897E0,9.678967476E0,5.808576941E-1
1.006695847E1,-1.079761267E0,9.784252167E0,6.239284873E-1
1.008362513E1,-1.185045362E0,9.712467194E0,5.850451589E-1
1.010029180E1,-1.314257860E0,9.620942116E0,5.694918036E-1
1.011695847E1,-1.420140266E0,9.687342644E0,5.635097623E-1
1.013362513E1,-1.434497118E0,9.720842361E0,5.682953596E-1
1.015029180E1,-1.554736495E0,9.663414001E0,5.958128572E-1
1.016695846E1,-1.622333765E0,9.586843491E0,6.143572330E-1
1.018362513E1,-1.588834286E0,9.586843491E0,6.101697683E-1
1.020029180E1,-1.559522152E0,9.720243454E0,4.857429862E-1
1.021695846E1,-1.511665702E0,9.744172096E0,5.006981492E-1
1.023362513E1,-1.530808330E0,9.658628464E0,5.916253924E-1
1.025029179E1,-1.554736495E0,9.591629982E0,6.005984545E-1
1.026695846E1,-1.463809252E0,9.625727654E0,6.065805554E-1
1.028362513E1,-1.516451359E0,9.687342644E0,5.868397355E-1
1.030029179E1,-1.488335729E0,9.783055305E0,6.011967063E-1
1.031695846E1,-1.444666624E0,9.768698692E0,5.539384484E-1
1.033362512E1,-1.477568030E0,9.577272415E0,5.204389095E-1
1.035029179E1,-1.405783296E0,9.639486313E0,5.401797295E-1
1.036695846E1,-1.271187067E0,9.668798447E0,5.455635786E-1
1.038362512E1,-1.295115232E0,9.731011391E0,5.742774606E-1
1.040029179E1,-1.319641709E0,9.778867722E0,5.982056856E-1
1.041695845E1,-1.304686546E0,9.778867722E0,5.312066078E-1
1.043362512E1,-1.333400369E0,9.649655342E0,5.359922647E-1
1.045029179E1,-1.328614831E0,9.582656860E0,5.599204898E-1
1.046695845E1,-1.218544960E0,9.607182503E0,6.083751321E-1
1.048362512E1,-1.194616675E0,9.659825325E0,5.844469070E-1
1.050029178E1,-1.170688510E0,9.807581902E0,5.419743061E-1
1.051695845E1,-1.246660590E0,9.783653259E0,4.887340367E-1
1.053362512E1,-1.280758262E0,9.697511673E0,5.455635786E-1
1.055029178E1,-1.252044439E0,9.640084267E0,5.605186820E-1
1.056695845E1,-1.261615753E0,9.649655342E0,5.694918036E-1
1.058362511E1,-1.285543919E0,9.644869804E0,5.647061467E-1
1.060029178E1,-1.266401410E0,9.707083702E0,5.222335458E-1
1.061695845E1,-1.174875975E0,9.740582466E0,5.036891699E-1
1.063362511E1,-1.179661512E0,9.726225853E0,4.941178858E-1
1.065029178E1,-1.204187989E0,9.674181938E0,6.083751321E-1
1.066695844E1,-1.184447169E0,9.650253296E0,5.659025311E-1
1.068362511E1,-1.170090318E0,9.640682220E0,5.276173949E-1
1.070029178E1,-1.175474167E0,9.693324089E0,6.281159520E-1
1.071695844E1,-1.121635556E0,9.712467194E0,5.234299302E-1
1.073362511E1,-1.174875975E0,9.759725571E0,4.941178858E-1
1.075029177E1,-1.198804140E0,9.802796364E0,4.893322289E-1
1.076695844E1,-1.223330617E0,9.774082184E0,5.222335458E-1
1.078362511E1,-1.318445325E0,9.683155060E0,4.833501875E-1
1.080029177E1,-1.314257860E0,9.683155060E0,5.024927258E-1
1.081695844E1,-1.261017561E0,9.654440880E0,4.791627228E-1
1.083362510E1,-1.237089276E0,9.668798447E0,4.695914388E-1
1.085029177E1,-1.194018483E0,9.745368004E0,5.371887088E-1
1.086695844E1,-1.217946768E0,9.668798447E0,5.126622319E-1
1.088362510E1,-1.304088354E0,9.711869240E0,4.833501875E-1
1.090029177E1,-1.261615753E0,9.783653259E0,4.935196638E-1
1.091695843E1,-1.261017561E0,9.687940598E0,5.270192027E-1
1.093362510E1,-1.227517962E0,9.673583984E0,5.365904570E-1
1.095029177E1,-1.174875975E0,9.702896118E0,5.802595019E-1
1.096695843E1,-1.165304661E0,9.664610863E0,5.946164131E-1
1.098362510E1,-1.185045362E0,9.645467758E0,6.083751321E-1
1.100029176E1,-1.228116274E0,9.726225853E0,5.748756528E-1
1.101695843E1,-1.256830096E0,9.735796928E0,5.742774606E-1
1.103362510E1,-1.333998680E0,9.687940598E0,5.593222976E-1
1.105029176E1,-1.329213023E0,9.697511673E0,5.742774606E-1
1.106695843E1,-1.328614831E0,9.692726135E0,5.551348329E-1
1.108362509E1,-1.314257860E0,9.659226418E0,5.838487148E-1
1.110029176E1,-1.314856052E0,9.668798447E0,6.029912829E-1
1.111695843E1,-1.256830096E0,9.707083702E0,5.940182209E-1
1.113362509E1,-1.185045362E0,9.774680138E0,6.131607890E-1
1.115029176E1,-1.247856975E0,9.693324089E0,6.514459848E-1
1.116695842E1,-1.247856975E0,9.678967476E0,6.747759581E-1
1.118362509E1,-1.262213945E0,9.678967476E0,6.556333899E-1
1.120029176E1,-1.271785259E0,9.659226418E0,6.412764788E-1
1.121695842E1,-1.233500123E0,9.702896118E0,6.370890141E-1
1.123362509E1,-1.195214868E0,9.750752449E0,6.610172391E-1
1.125029175E1,-1.233500123E0,9.659825325E0,6.418746710E-1
1.126695842E1,-1.281356573E0,9.616754532E0,6.699903607E-1
1.128362509E1,-1.305882931E0,9.645467758E0,7.034898400E-1
1.130029175E1,-1.310070395E0,9.707083702E0,6.508477330E-1
1.131695842E1,-1.353739381E0,9.716654778E0,6.311069727E-1
1.133362508E1,-1.396810174E0,9.687940598E0,6.406782866E-1
1.135029175E1,-1.377069473E0,9.654440880E0,6.167500615E-1
1.136695842E1,-1.381855130E0,9.654440880E0,6.263213158E-1
1.138362508E1,-1.367498159E0,9.692726135E0,6.215356588E-1
1.140029175E1,-1.367498159E0,9.740582466E0,5.928218365E-1
1.141695841E1,-1.396211982E0,9.678369522E0,5.832505226E-1
1.143362508E1,-1.396211982E0,9.630513191E0,6.209374666E-1
1.145029175E1,-1.391426325E0,9.616155624E0,6.358926296E-1
1.146695841E1,-1.372283816E0,9.659226418E0,6.263213158E-1
1.148362508E1,-1.343569875E0,9.711869240E0,6.119644046E-1
1.150029174E1,-1.353141189E0,9.668798447E0,6.263213158E-1
1.151695841E1,-1.343569875E0,9.649655342E0,6.263213158E-1
1.153362508E1,-1.300499082E0,9.673583984E0,6.221339107E-1
1.155029174E1,-1.300499082E0,9.692726135E0,6.364908218E-1
1.156695841E1,-1.300499082E0,9.707083702E0,6.173482537E-1
1.158362507E1,-1.319641709E0,9.683155060E0,5.934200287E-1
1.160029174E1,-1.324427366E0,9.692726135E0,6.263213158E-1
1.161695841E1,-1.353739381E0,9.664012909E0,6.502495408E-1
1.163362507E1,-1.344168067E0,9.654440880E0,6.646065116E-1
1.165029174E1,-1.319641709E0,9.654440880E0,6.221339107E-1
1.166695840E1,-1.353141189E0,9.664012909E0,5.928218365E-1
1.168362507E1,-1.338784218E0,9.673583984E0,5.880361795E-1
1.170029174E1,-1.310070395E0,9.716654778E0,6.077769399E-1
1.171695840E1,-1.329213023E0,9.683155060E0,6.311069727E-1
1.173362507E1,-1.363310695E0,9.644869804E0,6.406782866E-1
1.175029173E1,-1.363310695E0,9.649655342E0,6.454638839E-1
1.176695840E1,-1.362712502E0,9.678369522E0,5.736792088E-1
1.178362507E1,-1.329213023E0,9.731011391E0,5.928218365E-1
1.180029173E1,-1.353141189E0,9.664012909E0,5.928218365E-1
1.181695840E1,-1.377667665E0,9.644869804E0,6.693921089E-1
1.183362506E1,-1.310070395E0,9.697511673E0,6.317051649E-1
1.185029173E1,-1.290927768E0,9.707083702E0,6.173482537E-1
1.186695840E1,-1.276570916E0,9.692726135E0,6.412764788E-1
1.188362506E1,-1.257428288E0,9.669396400E0,6.699903607E-1
1.190029173E1,-1.276570916E0,9.655039787E0,6.699903607E-1
1.191695839E1,-1.329213023E0,9.659226418E0,6.119644046E-1
1.193362506E1,-1.333998680E0,9.668798447E0,5.784648657E-1
1.195029173E1,-1.319641709E0,9.683155060E0,6.077769399E-1
1.196695839E1,-1.276570916E0,9.702297211E0,6.412764788E-1
1.198362506E1,-1.252642632E0,9.697511673E0,6.269195080E-1
1.200029172E1,-1.271785259E0,9.669396400E0,6.604190469E-1
1.201695839E1,-1.295713425E0,9.668798447E0,6.604190469E-1
1.203362506E1,-1.290927768E0,9.711869240E0,6.508477330E-1
1.205029172E1,-1.319641709E0,9.697511673E0,6.215356588E-1
1.206695839E1,-1.324427366E0,9.692726135E0,6.215356588E-1
1.208362505E1,-1.252642632E0,9.693324089E0,6.652047038E-1
1.210029172E1,-1.262213945E0,9.640682220E0,6.556333899E-1
1.211695839E1,-1.252642632E0,9.669396400E0,6.466603279E-1
1.213362505E1,-1.300499082E0,9.678967476E0,6.747759581E-1
1.215029172E1,-1.286740422E0,9.707681656E0,6.843472719E-1
1.216695838E1,-1.286740422E0,9.702896118E0,6.843472719E-1
1.218362505E1,-1.325025558E0,9.669396400E0,7.028916478E-1
1.220029172E1,-1.305882931E0,9.655039787E0,6.987041831E-1
1.221695838E1,-1.319641709E0,9.659825325E0,6.646065116E-1
1.223362505E1,-1.305882931E0,9.721440315E0,6.699903607E-1
1.225029171E1,-1.343569875E0,9.711869240E0,6.215356588E-1
1.226695838E1,-1.353739381E0,9.707083702E0,6.933203340E-1
1.228362505E1,-1.348355532E0,9.635298729E0,6.550351977E-1
1.230029171E1,-1.310070395E0,9.616754532E0,6.604190469E-1
1.231695838E1,-1.324427366E0,9.664012909E0,6.502495408E-1
1.233362504E1,-1.314856052E0,9.716654778E0,6.317051649E-1
1.235029171E1,-1.320239902E0,9.726225853E0,6.406782866E-1
1.236695838E1,-1.343569875E0,9.659226418E0,6.311069727E-1
1.238362504E1,-1.353141189E0,9.664012909E0,6.167500615E-1
1.240029171E1,-1.367498159E0,9.644869804E0,6.119644046E-1
1.241695837E1,-1.386640668E0,9.668798447E0,6.023930907E-1
1.243362504E1,-1.396211982E0,9.664012909E0,5.976074338E-1
1.245029171E1,-1.435095429E0,9.644869804E0,6.161518097E-1
1.246695837E1,-1.444666624E0,9.664012909E0,6.400800347E-1
1.248362504E1,-1.401595831E0,9.683155060E0,6.257231236E-1
1.250029170E1,-1.363310695E0,9.678369522E0,6.406782866E-1
1.251695837E1,-1.363310695E0,9.668798447E0,6.837490797E-1
1.253362504E1,-1.344168067E0,9.655039787E0,7.363911867E-1
1.255029170E1,-1.306481123E0,9.674181938E0,7.651050687E-1
1.256695837E1,-1.277169108E0,9.698110580E0,7.609176040E-1
1.258362503E1,-1.315454245E0,9.645467758E0,7.651050687E-1
1.260029170E1,-1.329811215E0,9.626325607E0,7.651050687E-1
1.261695837E1,-1.339980721E0,9.683753014E0,7.507480979E-1
1.263362503E1,-1.373480201E0,9.707681656E0,7.459624410E-1
1.265029170E1,-1.363908887E0,9.678967476E0,7.603194118E-1
1.266695836E1,-1.339382529E0,9.626325607E0,7.411768436E-1
1.268362503E1,-1.348953724E0,9.640682220E0,7.268198729E-1
1.270029170E1,-1.334596872E0,9.664610863E0,7.124629617E-1
1.271695836E1,-1.377667665E0,9.659226418E0,7.070791125E-1
1.273362503E1,-1.401595831E0,9.659226418E0,6.975077987E-1
1.275029169E1,-1.435095429E0,9.659226418E0,6.687939167E-1
1.276695836E1,-1.449452281E0,9.664012909E0,6.400800347E-1
1.278362503E1,-1.435095429E0,9.697511673E0,6.305087805E-1
1.280029169E1,-1.454237938E0,9.687940598E0,6.496513486E-1
1.281695836E1,-1.454237938E0,9.649655342E0,6.400800347E-1
1.283362502E1,-1.478166223E0,9.640084267E0,6.538388133E-1
1.285029169E1,-1.444666624E0,9.673583984E0,6.592226624E-1
1.286695836E1,-1.439880967E0,9.668798447E0,6.496513486E-1
1.288362502E1,-1.449452281E0,9.640084267E0,6.496513486E-1
1.290029169E1,-1.406381488E0,9.687940598E0,6.305087805E-1
1.291695835E1,-1.406381488E0,9.664012909E0,6.448656917E-1
